ITEM_NAME, FACT, ID_CUST
''LENTEJAS'',''20-20200102-3-249'',''740827''
''POROTO KALI'',''20-20200316-7-120'',''740827''
''POROTO KALI'',''20-20200204-4-165'',''740827''
''POROTO KALI'',''20-20191001-3-269'',''740827''
''MASA HOJALDRE 1LB'',''290-20191116-8-151'',''413808''
''TORTILLAS GRAND'',''20-20191001-3-269'',''740827''
''TORTILLAS GRAND'',''78-20191105-9-24'',''702764''
''HUEVOS C GDE DOC'',''50-20200327-6-127'',''419987''
''Arroz Especial A'',''78-20191007-7-42'',''702764''
''Huevos Claripack'',''108-20191220-16-277'',''985035''
''Huevos Claripack'',''108-20191205-20-260'',''985035''
''SALCHICHAQUESO 1LB'',''123-20200314-10-369'',''1226904''
''DOS MARES SAL 1LB'',''108-20191219-8-148'',''547897''
''CRISAL SAL 1LB'',''103-20200301-8-107'',''404777''
''CRISAL SAL 1LB'',''104-20191005-7-317'',''519849''
''CRISAL SAL 1LB'',''78-20191007-7-42'',''702764''
''DOMINO SAL 1LB'',''78-20191215-11-99'',''702764''
''DOMINO SAL 1LB'',''78-20191105-9-24'',''702764''
''LOMITOS AGU SAL6OZ'',''104-20191109-3-289'',''519849''
''XTRA GUANDU 15OZ'',''104-20200316-10-76'',''519849''
''XTRA GUANDU 15OZ'',''104-20191107-6-328'',''519849''
''XTRA GUANDU 15OZ'',''104-20191005-7-317'',''519849''
''XTRA GUANDU 15OZ'',''50-20191008-4-16'',''422110''
''XTRA GUANDU 15OZ'',''50-20191013-1-339'',''422110''
''GUANDU COCO15OZ'',''50-20191202-6-261'',''739731''
''MOVISTAR 10.00 TAR'',''50-20200127-1-516'',''429188''
''Leche UHT NEVADA 1'',''108-20200308-4-318'',''547897''
''3 Pack Leche Uht'',''104-20191214-12-254'',''519849''
''3 Pack Leche Uht'',''104-20200322-6-54'',''519849''
''3 Pack Leche Uht'',''169-20191103-3-329'',''519849''
''3 Pack Leche Uht'',''104-20191207-4-338'',''519849''
''3 Pack Leche Uht'',''104-20191129-14-71'',''519849''
''3 Pack Leche Uht'',''104-20200101-9-79'',''519849''
''3 Pack Leche Uht'',''78-20191215-11-99'',''702764''
''3 Pack Leche Uht'',''78-20191029-7-14'',''702764''
''Leche LA CHIRICANA'',''78-20200210-8-52'',''702764''
''Leche LA CHIRICANA'',''78-20191105-9-24'',''702764''
''Leche LA CHIRICANA'',''78-20191016-8-51'',''702764''
''CUCHARAS SOPERAS'',''78-20200105-8-8'',''702764''
''PLATO ESPUMA 8 PL'',''20-20200106-4-2'',''740827''
''FIAMBRERA DIVISION'',''78-20200222-7-303'',''702764''
''FIAMBRERA DIVISION'',''78-20191027-11-40'',''702764''
''FIAMBRERA DIVISION'',''78-20191221-9-155'',''702764''
''Cloro XTRA Liq 1'',''20-20200316-7-120'',''740827''
''Cloro XTRA Liq 1'',''20-20200204-4-165'',''740827''
''Cloro XTRA Liq 1'',''20-20191101-3-210'',''740827''
''MANIGUETA VENTANA'',''44-20191221-5-432'',''414949''
''JEANS P/HOMBRE'',''50-20191217-40-40'',''739731''
''WIPES DANY BABY'',''123-20200116-8-372'',''528218''
''PAPEL CRESPON'',''44-20191221-5-433'',''414949''
''REGLA3D DE 30 C'',''123-20200216-10-151'',''1226904''
''Galleta GAMES'',''78-20191204-9-137'',''702764''
''Galleta GAMES'',''104-20200104-11-114'',''528218''
''Galleta GAMES'',''78-20191027-11-40'',''702764''
''Galleta GAMES'',''78-20191101-14-7'',''702764''
''COL P2 POST/FRUTA'',''123-20200222-10-230'',''528218''
''SPAGUETTI 20/200'',''123-20200312-12-140'',''466902''
''BAYGON  VERDE 200M'',''50-20191110-8-385'',''419987''
''VAINILLA NESCAF'',''78-20191117-16-61'',''702764''
''Enfamil Mama Care'',''193-20191127-1-126'',''429188''
''ARIEL WTD 900GX20I'',''123-20200125-8-271'',''466902''
''ARIEL WTD 900GX20I'',''123-20200215-3-63'',''466902''
''COLGATE TRIPLE ACC'',''108-20191220-16-277'',''985035''
''COLGATE SMILES KI'',''123-20191011-11-167'',''528218''
''Suavitel Adios al'',''78-20191016-8-51'',''702764''
''Crema dental Co'',''123-20191118-8-385'',''528218''
''Suaviz Flor Primav'',''78-20191215-11-99'',''702764''
''Suaviz Flor Primav'',''78-20191105-9-24'',''702764''
''NESTUM PROBIOTICOS'',''123-20200310-8-431'',''528218''
''NESTUM PROBIOTICS'',''193-20200321-14-84'',''429188''
''CONSOM CHK 330G'',''78-20200321-7-13'',''702764''
''CONSOM CHK 330G'',''78-20191221-9-155'',''702764''
''Sazonador MAGGI'',''78-20200304-7-265'',''702764''
''Flan ROYAL 80G'',''108-20200216-9-46'',''547897''
''Cocoa dulce CNC'',''108-20200128-6-121'',''547897''
''Cocoa dulce CNC'',''108-20191219-8-148'',''547897''
''Cocoa dulce CNC'',''108-20191016-12-46'',''547897''
''GRANUTS MANI SAL'',''50-20191209-8-553'',''419987''
''Maiz Frito GRANUTS'',''108-20191002-9-106'',''547897''
''Saltin NOEL  Semi'',''78-20200126-7-250'',''702764''
''JJ TOA SAN ESPE'',''123-20200326-10-163'',''528218''
''JJ TOA SAN ESPE'',''104-20191006-3-259'',''519849''
''PALETTE CC 10/1 E'',''123-20191101-5-146'',''528218''
''YODORA ANTITRANSP'',''169-20191026-2-288'',''519849''
''HARIN MAIZ P B500G'',''50-20200307-9-201'',''419987''
''HARINA MAIZ PR500G'',''50-20200125-2-304'',''422110''
''MANZANILLA C/ENVO'',''108-20200314-18-221'',''547897''
''VISIN JOHN&JOHN 15'',''169-20191010-12-127'',''519849''
''AJINOME CAMARON85G'',''20-20200326-6-35'',''740827''
''CHULETA ESPECIAL'',''104-20191022-6-368'',''519849''
''PULPA BLANCA SE'',''50-20191117-9-178'',''419987''
''PALOMILLA SET D'',''78-20200105-8-8'',''702764''
''GRATED PARMESAN'',''123-20200227-8-108'',''1226904''
''CHAYOTE SUELTO'',''193-20191002-7-183'',''429188''
''CHAYOTE SUELTO'',''78-20200105-8-8'',''702764''
''CHAYOTE SUELTO'',''50-20191012-3-622'',''425047''
''CHAYOTE SUELTO'',''20-20191001-3-269'',''740827''
''CHAYOTE SUELTO'',''50-20191117-9-178'',''419987''
''CHAYOTE SUELTO'',''31-20191103-4-180'',''985035''
''TOMATE 3X3 SUELTO'',''50-20200327-6-127'',''419987''
''TOMATE 3X3 SUELTO'',''78-20200324-7-4'',''702764''
''TOMATE 3X3 SUELTO'',''50-20200302-6-155'',''419987''
''OTOE'',''169-20200313-3-212'',''519849''
''OTOE'',''78-20200301-11-18'',''702764''
''PEPINOS'',''108-20191219-8-148'',''547897''
''PEPINOS'',''50-20200322-17-140'',''419987''
''PEPINOS'',''78-20200217-9-108'',''702764''
''PEPINOS'',''50-20200224-10-295'',''419987''
''PEPINOS'',''108-20191002-9-106'',''547897''
''PEPINOS'',''50-20191103-9-141'',''419987''
''PIMENTON ROJO /ESP'',''169-20200319-5-216'',''519849''
''PAPAS NACIONAL'',''123-20200301-3-233'',''528218''
''PAPAS NACIONAL'',''123-20200203-8-261'',''528218''
''PAPAS NACIONAL'',''78-20191204-9-137'',''702764''
''PAPAS NACIONAL'',''50-20200224-10-295'',''419987''
''PAPAS NACIONAL'',''169-20191223-4-312'',''519849''
''PAPAS NACIONAL'',''78-20191211-8-96'',''702764''
''PAPAS NACIONAL'',''108-20191016-12-46'',''547897''
''PAPAS NACIONAL'',''78-20191215-11-99'',''702764''
''PAPAS NACIONAL'',''50-20191026-10-389'',''419987''
''PAPAS NACIONAL'',''78-20191020-11-185'',''702764''
''PAPAS NACIONAL'',''54-20191231-4-110'',''413808''
''PAPAS NACIONAL'',''50-20191013-14-161'',''419987''
''BROCOLI'',''50-20191026-10-389'',''419987''
''RABITO DE PUERCO'',''169-20200207-5-253'',''519849''
''RABITO DE PUERCO'',''104-20191214-12-254'',''519849''
''RABITO DE PUERCO'',''169-20191126-2-431'',''519849''
''Pan Franc?s'',''123-20191205-12-27'',''528218''
''MANZANA FUJI'',''123-20191017-10-129'',''528218''
''MANZANA FUJI'',''123-20191101-5-146'',''528218''
''CEBOLL COS MI TIER'',''123-20200227-8-108'',''1226904''
''AJI COSECH DE MI T'',''50-20200224-10-295'',''419987''
''BEREN COSECH DE MI'',''193-20191002-7-183'',''429188''
''LECH COSECH DE MI'',''123-20200209-10-159'',''528218''
''LECH COSECH DE MI'',''123-20200227-8-108'',''1226904''
''LECH COSECH DE MI'',''290-20191125-12-70'',''413808''
''REMOL COS DE MI TI'',''78-20200304-7-265'',''702764''
''REMOL COS DE MI TI'',''193-20200219-10-76'',''429188''
''ZANAH COS DE MI TI'',''123-20200123-12-172'',''1226904''
''ZANAH COS DE MI TI'',''193-20191222-3-240'',''429188''
''PRESIDENT QUESO PR'',''123-20200311-8-343'',''1226904''
''GLUMATO MONOSODICO'',''20-20200316-7-120'',''740827''
''VEDA GLUT MON16OZ'',''20-20191204-4-70'',''740827''
''VEDA GLUT MON16OZ'',''20-20200106-4-2'',''740827''
''VEDA GLUT MON16OZ'',''20-20191218-8-6'',''740827''
''VEDA GLUT MON16OZ'',''20-20191101-3-210'',''740827''
''Detergente Fragan'',''104-20191230-11-224'',''519849''
''CAMPOGD SALSA751GR'',''169-20200216-3-204'',''519849''
''Pina XTRA 425G En'',''123-20191231-3-157'',''466902''
''LOMOS DE TUNA C'',''50-20200220-2-300'',''425047''
''LOMOS DE TUNA C'',''78-20200105-8-8'',''702764''
''LOMOS DE TUNA C'',''78-20191003-7-55'',''702764''
''DETERG XTRA POW 3K'',''20-20191218-8-6'',''740827''
''DEL MONTE JUGO'',''108-20191202-18-404'',''547897''
''BAYER MK ACETAM'',''78-20191105-29-75'',''702764''
''SANDWICH SPREAD'',''123-20200118-12-67'',''466902''
''ABA ESCOBA LOLA'',''123-20200318-10-111'',''528218''
''CLB AIR/NAVID 32OZ'',''108-20191219-8-148'',''547897''
''CLB AIR/NAVID 32OZ'',''108-20191202-18-404'',''547897''
''CLB AIR/NAVID 32OZ'',''108-20191016-12-46'',''547897''
''TOSTY RUMBA 175G'',''108-20191219-8-148'',''547897''
''YOGURT LIQ/DELI'',''108-20200216-9-46'',''547897''
''YOGURT LIQ/DELI'',''169-20191011-2-349'',''519849''
''NATILLA LA GRANJA'',''123-20191202-10-303'',''528218''
''NATILLA LA GRANJA'',''50-20191201-7-272'',''419987''
''NATILLA LA GRANJA'',''108-20200305-17-89'',''985035''
''At?n Lomo/FIRST'',''108-20200319-20-65'',''985035''
''At?n Lomo/FIRST'',''108-20200220-15-137'',''985035''
''At?n Lomo/FIRST'',''108-20200121-6-107'',''985035''
''At?n Lomo/FIRST'',''108-20191028-11-61'',''985035''
''HUG PA? CL SPONG50'',''123-20200318-10-111'',''528218''
''SERV SCOTT DIAADIA'',''106-20200320-5-149'',''1502878''
''CUP CAKE DE VAINI'',''123-20200120-10-668'',''528218''
''Pan Integral BIMBO'',''50-20191117-9-178'',''419987''
''Pan Integral BIMBO'',''50-20191103-9-141'',''419987''
''PAN BIN/ESP'',''106-20200320-5-149'',''1502878''
''PAN BIN/ESP'',''123-20200208-14-93'',''1226904''
''PAN BIN/ESP'',''123-20191221-6-117'',''528218''
''SANI ODOR CEREZA'',''50-20191211-3-265'',''422110''
''Jugo CIFRUT Citr P'',''78-20200210-8-52'',''702764''
''Jugo CIFRUT Citr P'',''78-20200222-7-303'',''702764''
''Jugo CIFRUT Citr P'',''78-20191215-11-99'',''702764''
''TORT DE MAIZ NUE'',''104-20200322-6-54'',''519849''
''TORT DE MAIZ NUE'',''104-20191022-6-368'',''519849''
''TE CANELA 10UN'',''78-20200324-7-3'',''702764''
''DO?A OREG ENT 10G'',''108-20200305-17-89'',''985035''
''DO?A OREG ENT 10G'',''20-20200316-7-120'',''740827''
''DO?A OREG ENT 10G'',''20-20191216-9-30'',''740827''
''DO?A OREG ENT 10G'',''78-20191003-7-55'',''702764''
''Sazon LA DONA 10'',''123-20200318-10-111'',''528218''
''LA DO?A PIMIEN30G'',''50-20191010-1-143'',''425047''
''Arrocero LA DONA'',''108-20200121-6-107'',''985035''
''LA DO?A MAYO 350G'',''123-20200215-3-63'',''466902''
''LA DO?A MAYO 350G'',''290-20191126-9-167'',''413808''
''LA DO?A MAYO 350G'',''290-20191119-9-118'',''413808''
''LA DO?A MAYO 350G'',''123-20191110-3-342'',''466902''
''LA DO?A MAYO 350G'',''123-20191017-10-129'',''528218''
''Pasta/Tomate LA'',''108-20191202-18-404'',''547897''
''Pasta/tomate LA'',''108-20200331-6-125'',''547897''
''Pasta/tomate LA'',''20-20200122-3-168'',''740827''
''Pasta/tomate LA'',''108-20191016-12-46'',''547897''
''Sopa/ pollo LA D'',''78-20200210-8-52'',''702764''
''MELO HUEVO 6UN'',''123-20191106-3-88'',''528218''
''VINAGRE NATURAL 12'',''50-20191126-2-398'',''425047''
''AMONIA LUX'',''108-20200322-11-78'',''547897''
''AMONIA LUX'',''108-20200311-4-237'',''547897''
''PI?A EN RODAJAS PR'',''104-20191224-9-52'',''528218''
''ARROZ E/ORO 5LB'',''290-20191125-12-70'',''413808''
''ARROZ E/ORO 5LB'',''123-20200112-7-328'',''528218''
''ARROZ E/ORO 5LB'',''123-20191120-10-159'',''528218''
''ARROZ E/ORO 5LB'',''123-20191111-6-40'',''528218''
''PREMIER ARROZ 5LB'',''103-20191227-2-224'',''547897''
''POLVO HORNEAR 28GR'',''123-20191017-10-129'',''528218''
''POLVO HORNEAR 28GR'',''169-20191101-2-401'',''519849''
''Coditos LIANA 225g'',''78-20200304-7-265'',''702764''
''ADISA PAPITAS 62GR'',''108-20191202-18-404'',''547897''
''ADISA PAPITAS 62GR'',''20-20200106-4-2'',''740827''
''KCHITOS NACH 305GR'',''20-20200224-7-236'',''740827''
''KACHITOS CLASICOS1'',''108-20200128-6-121'',''547897''
''PIMIENTA MOLIDA'',''78-20200201-11-74'',''702764''
''PIMIENTA MOLIDA'',''78-20200210-8-52'',''702764''
''PIMIENTA MOLIDA'',''78-20200217-9-108'',''702764''
''Sopa/fideo LA PA'',''20-20200326-6-35'',''740827''
''Plumas/vegetales'',''106-20200301-14-79'',''1502878''
''GLADE REFRESH AIR'',''54-20191202-7-200'',''413808''
''SPEED STICK AP QU'',''108-20191220-16-277'',''985035''
''CRISAL SAL 1LB'',''123-20200305-8-72'',''528218''
''CRISAL SAL 1LB'',''78-20200217-9-108'',''702764''
''CRISAL SAL 1LB'',''108-20191118-18-83'',''985035''
''CRISAL SAL 1LB'',''78-20191117-16-61'',''702764''
''DOMINO SAL 1LB'',''123-20200227-10-284'',''466902''
''DOMINO SAL 1LB'',''50-20200224-10-295'',''419987''
''PESCA RIC ATUN170G'',''108-20200314-18-221'',''547897''
''PESCA RIC ATUN170G'',''123-20191118-8-385'',''528218''
''XTRA GUANDU 15OZ'',''104-20200101-9-79'',''519849''
''GUANDU COCO15OZ'',''169-20200319-5-216'',''519849''
''3 Pack Leche Uht'',''103-20200130-1-348'',''547897''
''3 Pack Leche Uht'',''169-20191029-6-259'',''519849''
''3 Pack Leche Uht'',''104-20191020-1-627'',''519849''
''Leche LA CHIRICANA'',''78-20200313-9-156'',''702764''
''Leche LA CHIRICANA'',''78-20191221-9-155'',''702764''
''Leche LA CHIRICANA'',''78-20191101-14-7'',''702764''
''Leche LA CHIRICANA'',''78-20191014-8-91'',''702764''
''Leche LA CHIRICANA'',''78-20191007-7-42'',''702764''
''Leche LA CHIRICANA'',''78-20191013-12-28'',''702764''
''FOSFOROS MITSA'',''290-20191110-14-96'',''413808''
''Tuna Chunks/Vege'',''78-20200126-7-250'',''702764''
''Tuna Chunks/Vege'',''78-20191003-7-55'',''702764''
''CARTUCHO 7X12'',''20-20191129-4-190'',''740827''
''FIAMBRERA DIVISION'',''78-20191101-14-7'',''702764''
''Cloro XTRA Liq 1'',''20-20191204-4-70'',''740827''
''Cloro XTRA Liq 1'',''104-20191105-4-455'',''519849''
''Cloro XTRA Liq 1'',''20-20191218-8-6'',''740827''
''Cloro XTRA Liq 1'',''20-20191001-3-269'',''740827''
''Cloro XTRA Liq 1'',''20-20191117-5-132'',''740827''
''CABLE AUDIO VID'',''78-20191016-8-51'',''702764''
''CHAQUETA M/L C/CAP'',''50-20191008-4-16'',''422110''
''CDP  PANTENE 30'',''290-20191204-9-10'',''413808''
''CUBA LIB OR 12OZ'',''90-20200207-7-434'',''413808''
''Galleta GAMESA Cho'',''90-20200211-10-563'',''413808''
''Galleta GAMES'',''78-20200324-7-3'',''702764''
''Galleta GAMES'',''78-20200126-7-250'',''702764''
''Galleta GAMES'',''78-20191111-7-205'',''702764''
''Galleta GAMES'',''78-20191215-11-99'',''702764''
''Galleta GAMES'',''78-20191211-8-96'',''702764''
''Galleta GAMES'',''78-20191105-9-24'',''702764''
''COL P2 MANZANA'',''123-20200324-3-144'',''528218''
''SABA DIARIOS 24S'',''193-20191127-1-122'',''429188''
''Toa Fem SABA'',''169-20191220-4-43'',''519849''
''JABON ZOTE AZUL'',''108-20200220-15-137'',''985035''
''JABON ZOTE AZUL'',''104-20191022-6-368'',''519849''
''DOG CHOW ADULT 2KG'',''290-20191113-14-150'',''413808''
''QUERUBIN GEL S  EX'',''123-20191014-5-99'',''528218''
''QUERUBIN GEL S  EX'',''123-20191004-10-213'',''528218''
''Papel Higienico 4'',''108-20200131-11-10'',''547897''
''CEPILLO DENTAL'',''108-20200116-18-381'',''547897''
''Crema Dental CO'',''290-20191113-14-150'',''413808''
''SUAVITEL FRESA'',''193-20191002-7-183'',''429188''
''Crema dental Co'',''123-20191101-5-146'',''528218''
''3 Pack PALMOLIVE'',''193-20200219-10-76'',''429188''
''Suaviz Flor Primav'',''78-20191101-14-7'',''702764''
''Xtra Vela 50 co'',''104-20191109-3-289'',''519849''
''CONSOM CHK 330G'',''193-20200219-10-76'',''429188''
''Sazonador MAGGI'',''78-20200313-9-156'',''702764''
''Sazonador MAGGI'',''78-20200105-8-8'',''702764''
''Sazonador MAGGI'',''78-20191215-11-99'',''702764''
''Maiz Frito GRANUTS'',''108-20191129-1-440'',''547897''
''Maiz Frito GRANUTS'',''108-20191118-18-86'',''547897''
''GILLETTE CREMA AF'',''106-20200208-10-255'',''1502878''
''Sh JBABY 400ml'',''108-20200319-20-65'',''985035''
''JS BABY/SH/GOTAS'',''108-20191220-16-277'',''985035''
''JJ TOA SAN ESPE'',''108-20200305-17-89'',''985035''
''Colonia ARRURRU'',''108-20200305-17-89'',''985035''
''MANZANILLA C/ENVO'',''108-20191129-1-440'',''547897''
''DON VITTORIO CANUT'',''108-20200301-16-229'',''547897''
''DON VITTORIO CANUT'',''108-20191219-8-148'',''547897''
''Aceit Soy TROVATTO'',''108-20191220-16-277'',''985035''
''Aceit Soy TROVATTO'',''108-20200220-15-137'',''985035''
''Aceit Soy TROVATTO'',''20-20191016-3-266'',''740827''
''Vino FRONTERA 750'',''106-20191213-15-242'',''1502878''
''Sidra CERESER 660'',''108-20191219-8-148'',''547897''
''PASTA RINO SPAG'',''78-20200120-11-197'',''702764''
''ABBOTT ENSURE AD'',''54-20200308-3-115'',''413808''
''HOT DOG'',''123-20200223-12-173'',''1226904''
''GLOBO PAYASO'',''123-20200314-9-26'',''528218''
''ZUKO PERA 12X25GR.'',''123-20200321-10-164'',''528218''
''ZUKO FRESA 25GR'',''78-20200210-8-52'',''702764''
''ZUKO FRESA 25GR'',''169-20191014-5-246'',''519849''
''ZUKO FRESA 25GR'',''123-20191211-7-37'',''528218''
''ZUKO FRESA 25GR'',''78-20191016-8-51'',''702764''
''ZUKO GUAYABA 25GR'',''78-20191014-8-91'',''702764''
''LIJA NORTON P/M'',''50-20191210-3-486'',''425047''
''COPA ESPU PLAST'',''108-20191223-2-303'',''547897''
''ZUMO SIN ALCOH'',''20-20191223-5-230'',''740827''
''Agua XTRA 0.5 Lt'',''20-20200229-3-140'',''740827''
''AVIKO PAPAS FRITAS'',''104-20200104-11-114'',''528218''
''SUNNY FRIES 20/500'',''123-20191211-7-37'',''528218''
''PAPITAS BERGIA 3/8'',''123-20191017-10-129'',''528218''
''Papas Pre Fritas'',''20-20191016-3-266'',''740827''
''Aceit Soy TROVATTO'',''20-20200122-3-168'',''740827''
''Aceit Soy TROVATTO'',''90-20200308-5-136'',''414949''
''Aceit Soy TROVATTO'',''20-20200316-7-120'',''740827''
''Aceit Soy TROVATTO'',''169-20191018-6-187'',''519849''
''Aceit Soy TROVATTO'',''108-20191205-20-260'',''985035''
''Aceit Soy TROVATTO'',''20-20191001-3-269'',''740827''
''Aceit Soy TROVATTO'',''20-20191117-5-132'',''740827''
''ZUKO MANZANA 12/2'',''108-20191016-12-46'',''547897''
''ZUKO FRESA 25GR'',''104-20191207-4-338'',''519849''
''ZUKO FRESA 25GR'',''78-20200120-11-197'',''702764''
''ZUKO FRESA 25GR'',''78-20191124-11-171'',''702764''
''ZUKO FRESA 25GR'',''78-20191215-11-99'',''702764''
''ZUKO GUAYABA 25GR'',''123-20191205-12-27'',''528218''
''MEDIAS ESCOLARES'',''20-20200304-5-94'',''740827''
''ESPA? VIRG250ML'',''20-20191223-5-230'',''740827''
''ARTICHOKE HEARTS'',''123-20200312-12-140'',''466902''
''Agua XTRA 0.5 Lt'',''108-20200131-11-10'',''547897''
''AVIKO PAPAS FRITAS'',''123-20200301-3-233'',''528218''
''AVIKO PAPAS FRITAS'',''123-20191111-6-40'',''528218''
''SUNNY FRIES 20/500'',''123-20191217-6-133'',''528218''
''PAPITAS BERGIA 3/8'',''20-20200122-3-168'',''740827''
''CERVEZA BOTEL330ML'',''108-20200121-6-107'',''985035''
''Leche BELLA HOLAND'',''20-20200316-7-120'',''740827''
''Leche BELLA HOLAND'',''20-20191001-3-269'',''740827''
''KETCHUP PRIM 390GR'',''108-20200314-18-221'',''547897''
''KETCHUP PRIM 390GR'',''104-20200104-11-114'',''528218''
''KETCHUP PRIM 390GR'',''123-20200112-7-328'',''528218''
''KETCHUP PRIM 390GR'',''123-20191217-6-133'',''528218''
''KETCHUP PRIM 390GR'',''123-20191017-10-129'',''528218''
''KETCHUP PRIM 390GR'',''123-20191109-14-84'',''528218''
''KETCHUP PRIM 390GR'',''123-20191106-3-88'',''528218''
''KETCHUP PRIM 390GR'',''123-20191026-7-206'',''528218''
''Consome/Pollo LA'',''193-20200321-14-84'',''429188''
''Consome/Pollo LA'',''193-20200317-11-170'',''429188''
''LA DO?A TRIO 10.5'',''193-20200205-5-133'',''429188''
''Ketchup  XTRA'',''20-20200326-6-35'',''740827''
''Ketchup  XTRA'',''108-20191205-20-260'',''985035''
''Ketchup  XTRA'',''20-20200106-4-2'',''740827''
''Ketchup  XTRA'',''20-20191218-8-6'',''740827''
''Ketchup  XTRA'',''20-20191101-3-210'',''740827''
''Ketchup  XTRA'',''20-20191001-3-269'',''740827''
''VINAGR BLANCO 8OZ'',''78-20200120-11-197'',''702764''
''VINAGR BLANCO 8OZ'',''123-20191004-10-213'',''528218''
''VINAGR BLANCO 8OZ'',''78-20191013-12-28'',''702764''
''VAINILLA 8 OZ'',''50-20191008-4-16'',''422110''
''PINOLUX DESINFECT'',''108-20191231-13-252'',''547897''
''MAICENA DE SABOR'',''123-20200305-8-72'',''528218''
''AVENA 350GR'',''106-20200320-5-149'',''1502878''
''HOJ AVE JUM 454GR'',''169-20200329-4-107'',''519849''
''HOJ AVE JUM 454GR'',''169-20191018-6-187'',''519849''
''CHITOS CRUNCHY 90G'',''104-20200104-11-114'',''528218''
''CHITOS CRUNCHY 90G'',''123-20191004-10-213'',''528218''
''RIKA CALDO POLLO9G'',''20-20191204-4-70'',''740827''
''RIKA CALDO POLLO9G'',''78-20191014-8-91'',''702764''
''RIKA CALDO POLLO9G'',''20-20191216-9-30'',''740827''
''RIKA CALDO POLLO9G'',''20-20200106-4-2'',''740827''
''RIKA CALDO POLLO9G'',''20-20191001-3-269'',''740827''
''RIKA CALDO POLLO9G'',''20-20191016-3-266'',''740827''
''Te RIKA de Canela'',''104-20191005-7-317'',''519849''
